user_id	resource_id	real_rating	predict_rating	
75	411	5	3
445	1245	1	2
363	91	4	3
436	433	5	4
173	879	5	4
336	1098	3	4
416	64	5	5
26	1008	3	3
246	743	1	2
48	71	3	4
334	319	3	3
18	527	4	4
314	739	5	4
385	942	2	3
246	265	4	4
130	1273	2	3
5	209	5	3
87	120	2	3
437	451	5	3
447	148	4	3
401	70	4	3
314	409	4	4
436	503	4	4
347	241	3	3
396	1	4	4
130	202	5	5
423	269	3	4
276	581	4	3
280	288	5	3
244	566	4	3
295	371	4	4
168	259	2	3
205	328	3	3
349	288	3	3
140	872	3	3
374	369	1	3
320	38	4	3
244	40	2	3
397	327	2	4
11	51	4	3
344	535	3	3
181	147	1	2
450	1037	2	2
60	478	3	4
85	1131	4	4
362	294	3	3
81	222	2	3
21	327	3	3
397	183	4	4
129	288	1	3
354	211	2	4
409	203	5	4
325	133	3	4
121	275	4	4
211	228	3	4
313	66	1	4
448	360	4	3
269	568	2	2
326	603	4	4
92	412	2	2
392	511	5	5
401	65	4	3
385	403	3	2
416	301	5	3
87	4	5	4
311	604	3	4
90	33	4	4
144	942	4	4
422	379	2	3
71	154	3	5
423	348	3	3
374	717	3	3
119	1261	4	3
276	124	5	4
68	125	1	3
109	214	1	3
347	127	5	5
377	164	4	4
222	70	3	4
115	77	2	3
405	318	5	4
299	56	4	4
405	670	1	3
221	403	4	3
232	270	3	4
326	48	3	3
395	64	5	5
56	372	3	4
287	340	5	4
379	157	4	4
106	956	3	4
194	180	3	4
72	38	3	3
194	951	3	2
357	977	5	3
92	209	5	4
348	1061	5	4
442	41	4	3
61	347	5	3
48	228	3	4
374	310	5	4
115	22	3	4
18	961	3	4
389	142	3	3
387	203	4	4
130	564	4	3
416	266	3	3
193	194	4	4
119	1160	5	4
290	742	2	4
307	82	4	4
189	820	1	3
391	127	5	5
318	792	2	4
373	100	3	4
326	86	2	4
312	204	4	4
269	1154	3	3
374	168	1	4
82	513	4	4
422	200	5	4
303	268	5	4
148	588	4	4
85	95	4	3
251	252	3	3
5	391	4	2
301	176	4	4
344	295	3	3
49	268	3	3
255	234	5	3
23	50	4	5
7	653	4	4
58	120	2	2
394	228	5	5
313	516	4	4
338	435	4	4
299	607	4	4
391	507	4	4
60	199	5	5
328	7	4	4
51	485	1	4
91	97	5	4
392	298	1	4
380	114	3	4
389	151	4	4
222	763	3	3
298	99	3	5
380	465	4	3
287	208	4	4
141	290	1	3
335	288	4	4
222	403	3	3
435	173	5	4
297	118	3	3
293	924	2	3
436	742	5	4
222	808	3	3
37	948	4	2
62	162	4	3
448	262	4	4
457	182	4	5
235	79	4	4
447	234	4	4
454	161	4	3
397	117	3	3
339	1	5	4
425	259	1	2
450	902	4	4
417	762	3	3
405	192	5	3
96	96	4	5
258	272	5	5
358	59	4	4
125	50	5	5
417	1047	4	3
426	429	5	4
287	748	4	3
25	275	4	5
24	117	4	4
406	647	5	4
286	214	1	4
343	100	5	5
328	623	3	3
60	443	4	4
354	498	4	4
343	188	4	4
320	156	5	5
303	825	3	3
64	125	2	4
263	22	5	4
453	246	5	4
125	801	3	3
301	22	4	4
184	164	3	4
405	1318	1	2
276	549	3	4
417	23	3	4
234	218	2	3
394	117	5	4
233	249	5	4
378	110	3	3
401	13	2	3
148	993	4	4
217	176	4	4
207	191	4	4
99	472	3	3
76	327	3	3
201	100	4	4
287	298	4	4
437	652	4	4
393	36	3	1
206	340	3	4
98	173	1	5
450	1263	4	3
85	250	3	3
366	219	5	4
379	270	3	4
380	449	3	2
397	657	5	5
305	237	2	3
160	969	1	4
327	344	4	3
293	747	2	3
394	97	4	4
42	866	4	3
222	215	4	4
248	114	5	5
388	326	5	4
62	55	5	4
390	328	4	4
55	273	5	3
224	15	4	4
15	815	1	2
250	96	2	4
374	651	4	4
254	1133	3	2
318	142	4	3
186	596	4	3
311	451	3	4
99	273	5	4
450	1036	2	3
385	257	3	2
330	73	5	5
380	631	4	3
10	144	4	4
450	942	5	4
268	527	4	4
354	131	3	3
312	520	5	5
145	238	4	4
253	98	5	5
354	692	2	3
458	1101	4	4
270	258	3	4
381	133	5	4
13	678	3	2
392	872	4	3
52	475	4	5
262	736	3	3
342	1163	3	2
279	831	5	2
256	121	5	4
401	473	1	3
99	338	4	3
164	1025	4	4
381	485	4	4
41	286	4	4
293	22	3	3
311	318	5	5
117	298	5	5
407	163	3	4
16	812	2	4
274	181	5	5
416	230	4	4
447	68	5	4
390	289	3	3
239	340	5	4
339	411	2	3
409	168	5	4
276	154	4	4
267	222	4	4
451	300	4	4
430	129	5	4
437	1153	5	4
256	748	4	4
303	507	5	4
437	118	2	3
416	54	5	4
219	215	5	3
313	226	4	4
383	483	5	5
406	238	2	4
184	254	2	2
295	94	4	4
116	993	2	3
267	480	4	5
378	665	2	3
48	425	3	4
258	332	5	4
5	379	3	3
416	287	4	4
46	294	2	4
378	433	4	4
407	418	4	4
246	1232	1	2
399	273	3	3
343	729	3	4
458	144	4	4
108	471	2	3
94	23	5	5
151	546	2	3
295	142	4	4
345	235	3	3
268	554	3	2
144	195	5	4
334	840	4	3
423	898	4	3
436	845	5	4
28	800	4	3
82	519	4	4
21	452	4	3
451	872	2	3
151	1109	4	4
97	202	5	4
1	188	3	4
412	480	4	5
268	1079	3	2
345	1047	4	3
457	704	4	4
455	293	4	4
49	179	5	4
85	208	5	4
193	722	3	3
7	553	3	4
215	179	4	4
364	269	4	4
250	117	3	4
457	636	4	4
393	70	3	3
345	272	5	4
429	26	3	3
224	403	4	3
450	97	4	4
301	719	4	2
42	276	1	4
454	487	4	3
379	52	4	4
312	609	3	4
407	949	3	3
148	204	3	4
317	323	2	3
35	332	4	3
49	219	1	3
159	412	3	2
385	87	3	3
267	450	2	3
228	690	5	3
286	1504	4	4
345	582	5	4
424	9	5	4
401	225	1	2
1	102	2	3
347	223	4	4
144	655	5	4
457	443	4	4
405	514	1	3
450	143	5	4
330	70	4	5
336	158	3	2
299	393	2	3
183	270	3	4
407	62	3	3
1	69	3	4
320	50	4	5
385	189	5	4
444	906	4	3
351	286	5	4
343	546	1	3
21	931	2	2
130	554	4	3
89	150	5	5
450	583	4	3
367	200	4	5
381	49	2	3
401	501	2	3
378	172	4	4
332	54	4	4
158	124	4	5
429	464	3	4
393	1043	3	3
442	636	5	3
379	152	5	4
416	254	2	3
125	479	4	4
82	174	5	4
294	406	2	3
450	480	4	5
405	216	2	3
313	414	3	4
363	403	3	3
62	47	4	4
92	367	3	4
276	628	4	4
406	511	5	4
177	59	4	4
121	181	5	4
294	1132	4	3
426	526	4	4
405	87	1	3
393	223	4	4
462	682	5	4
269	100	5	4
450	846	3	4
327	1100	4	3
339	265	3	4
213	318	5	5
320	184	5	4
354	605	3	3
152	157	5	4
407	147	4	3
363	101	1	3
188	864	2	3
271	38	2	3
382	717	3	2
334	512	4	4
387	24	5	3
459	934	3	3
92	955	4	3
96	176	4	5
7	491	5	4
452	191	5	4
407	265	3	4
228	98	3	4
82	202	4	4
235	494	4	4
102	102	3	2
259	317	5	4
435	576	3	3
305	1104	4	3
299	1214	2	2
7	118	2	3
173	268	4	5
279	1108	1	3
63	255	4	3
38	526	1	4
425	1314	3	2
388	690	5	4
39	347	4	4
367	567	4	4
457	192	5	5
7	537	3	4
92	476	2	3
43	302	4	5
301	1012	4	4
73	271	2	3
449	1194	4	4
392	847	4	4
393	323	2	3
434	406	3	3
277	285	4	4
363	1052	3	2
295	648	4	5
207	181	3	4
268	302	5	4
381	459	4	4
450	487	4	4
244	628	4	3
436	157	5	4
184	995	3	4
416	22	5	5
326	234	3	3
457	708	4	4
268	582	5	3
11	12	2	4
297	222	4	3
102	350	3	2
275	226	3	3
350	193	4	5
119	322	4	4
456	943	4	3
454	1299	2	2
429	229	2	3
378	1107	3	3
460	10	3	4
215	227	5	3
129	245	2	2
32	257	4	4
83	1165	2	2
145	122	1	3
318	69	5	4
297	47	2	4
13	258	4	4
438	50	5	5
377	56	4	5
336	1230	2	1
336	926	1	3
291	284	4	4
10	474	4	5
110	550	3	3
90	1020	5	5
13	379	1	2
290	515	3	4
286	167	5	3
91	526	4	4
313	542	3	2
425	273	4	3
393	202	3	4
75	118	3	3
43	51	1	4
295	496	5	5
370	153	2	4
20	87	5	4
394	423	5	4
452	641	3	4
137	597	5	5
241	302	3	4
178	39	2	3
131	285	5	5
44	161	4	3
28	258	5	4
436	546	3	3
276	198	5	4
275	435	3	3
456	294	1	3
457	366	4	4
406	24	3	4
450	2	4	4
234	434	3	3
23	109	3	3
222	825	3	3
462	895	4	3
291	288	5	4
60	524	4	4
438	9	4	4
297	69	3	4
461	50	3	4
28	443	4	4
417	1550	3	4
201	658	3	3
103	252	2	3
22	651	4	4
13	547	1	3
404	328	4	4
452	61	1	3
313	391	3	3
128	196	5	4
312	372	3	4
313	23	4	4
168	9	1	3
215	176	5	4
168	930	3	3
244	959	4	4
385	486	2	3
18	663	4	4
59	64	5	5
288	346	5	4
177	23	5	4
7	99	5	4
189	89	5	5
367	234	4	5
279	156	4	3
79	1022	5	4
255	322	2	2
109	67	5	3
209	333	2	3
314	1473	4	4
151	209	4	4
109	173	5	4
92	500	4	4
263	496	5	5
90	609	5	4
457	500	5	4
234	1064	4	4
329	282	3	3
145	732	4	4
264	240	4	4
231	289	4	4
83	597	2	3
94	7	4	4
298	511	4	5
92	56	5	4
170	288	3	4
435	434	2	4
346	571	3	2
222	318	5	4
13	757	3	3
117	179	5	4
230	141	4	4
431	879	3	4
161	309	2	2
416	213	5	4
313	662	3	3
22	665	1	3
405	423	5	3
70	175	3	4
363	44	3	3
459	194	3	4
48	647	4	4
251	1012	4	4
125	474	3	4
398	663	2	4
297	53	3	3
450	778	3	4
1	38	3	3
199	1	1	4
308	213	4	4
316	191	5	4
347	273	5	4
15	926	1	2
134	316	4	4
124	98	4	3
379	179	5	5
457	243	2	3
316	276	2	4
96	185	5	5
334	531	5	4
339	56	5	5
1	9	5	4
405	1110	1	2
336	41	3	2
454	479	4	3
451	360	3	3
7	565	4	3
405	463	1	2
269	502	3	3
194	1045	2	3
399	93	3	3
50	288	4	3
354	792	4	4
405	227	1	2
207	1333	3	2
59	1005	5	5
250	50	5	4
429	1545	2	3
37	68	5	4
43	211	4	4
457	527	5	5
364	875	3	2
246	758	1	2
346	550	4	3
387	1537	4	4
467	1017	2	3
271	107	1	4
233	509	4	4
149	262	1	4
43	278	3	4
130	343	4	4
9	276	4	5
397	302	5	5
73	135	5	4
457	1030	2	3
426	527	3	4
105	324	4	3
468	926	2	3
13	89	4	4
84	245	4	3
328	448	3	3
145	259	3	3
102	667	3	1
416	966	5	5
308	23	5	4
90	965	5	4
207	15	4	3
347	597	3	3
91	211	2	4
119	52	3	4
160	405	3	3
273	315	4	4
299	289	3	3
130	305	4	4
422	1	3	4
452	27	5	3
70	405	3	3
457	164	4	4
380	529	3	4
62	9	4	4
339	269	5	4
458	191	5	4
267	566	3	4
181	294	2	2
179	893	2	3
90	493	5	5
223	620	2	3
11	750	5	4
293	549	3	3
450	400	3	3
466	308	1	3
12	170	4	5
426	199	5	4
233	501	3	4
102	327	2	3
426	651	4	4
90	52	5	5
439	242	5	4
405	1168	1	3
256	583	5	3
90	127	4	5
360	10	5	4
272	79	5	5
95	532	4	3
363	557	1	3
327	672	2	3
312	1167	4	4
7	465	4	4
437	50	5	4
159	273	5	4
157	476	1	3
64	168	5	4
233	603	4	5
445	291	2	2
345	381	4	4
59	845	5	3
393	161	4	4
404	342	3	3
169	211	5	4
301	607	4	4
32	508	4	4
405	949	5	2
381	89	5	4
367	769	3	3
312	71	4	4
375	525	4	4
430	253	1	4
412	508	4	4
399	228	2	3
373	1113	1	4
94	1118	4	4
468	461	4	4
207	841	3	2
186	1016	5	3
416	202	4	5
195	47	5	4
378	231	3	3
399	364	4	2
426	848	4	4
257	324	5	4
389	965	5	4
11	168	3	4
37	89	4	5
332	106	4	4
276	258	5	4
422	358	2	2
82	238	3	3
297	447	4	4
18	403	3	4
87	405	4	4
373	215	4	4
320	95	3	4
437	283	1	4
326	89	4	4
312	653	5	4
330	67	4	4
145	12	5	4
158	430	5	4
176	347	4	4
13	435	5	4
144	68	2	4
139	296	4	4
94	318	5	5
65	378	5	4
301	474	4	4
313	768	3	3
345	1221	3	4
308	495	3	4
49	218	2	3
437	485	4	4
246	250	4	3
402	245	1	3
343	358	1	2
334	111	3	3
243	14	3	4
267	29	3	3
458	318	4	4
109	1222	4	3
416	85	3	3
194	485	3	3
269	928	1	2
1	246	5	4
181	471	2	2
411	451	4	3
333	300	4	4
197	188	3	3
43	88	5	4
457	720	3	3
37	550	4	4
151	627	2	4
212	382	5	4
380	183	4	4
292	214	3	4
59	83	4	4
253	273	3	4
223	929	3	2
452	506	3	4
91	520	4	5
367	53	4	4
406	127	4	4
246	38	2	3
268	710	3	3
383	302	4	5
18	845	3	3
356	326	4	3
174	1074	4	4
264	204	5	4
299	288	3	3
268	47	1	3
373	195	4	4
141	756	3	4
271	495	5	4
246	444	4	2
194	642	2	3
94	154	5	4
277	237	4	4
297	271	2	3
343	175	5	4
430	547	2	4
38	69	5	5
334	174	4	4
450	495	4	4
233	71	5	5
262	1035	3	3
222	450	3	2
57	111	4	4
312	186	3	4
435	465	2	3
435	929	2	3
373	414	3	3
239	318	1	4
160	844	3	4
145	554	3	3
328	273	3	4
348	831	4	3
334	1016	3	3
280	158	2	3
405	1580	1	2
113	268	4	4
151	136	4	5
151	1286	5	4
89	875	3	3
299	185	3	4
219	269	5	4
189	131	4	4
465	202	4	4
326	613	5	3
160	640	3	4
11	70	4	4
252	14	4	5
125	364	3	3
425	324	3	3
200	99	5	4
73	650	3	4
450	382	3	4
349	120	3	2
145	150	5	4
174	722	4	3
363	568	2	3
106	210	4	4
13	475	3	4
307	210	2	4
70	181	4	4
276	451	3	3
346	92	4	3
13	889	3	3
459	134	3	4
130	249	5	4
181	931	1	1
76	769	1	2
379	517	4	4
437	501	4	4
387	114	5	4
158	797	3	3
334	271	3	3
298	471	4	4
94	11	5	4
339	461	5	4
399	413	2	2
379	528	5	5
402	511	5	5
89	13	2	4
346	394	4	3
159	595	5	3
174	846	5	3
87	216	5	5
270	183	5	5
282	689	2	3
374	291	3	4
342	111	3	3
339	447	4	4
244	471	1	3
234	23	4	4
269	148	1	2
60	593	5	4
393	317	4	4
200	188	4	4
232	209	3	4
130	1046	4	4
110	173	1	4
181	1363	1	1
406	183	5	4
322	234	4	4
428	750	5	4
457	58	4	4
369	168	3	5
417	1028	3	3
94	739	2	3
42	371	4	3
390	515	4	4
286	125	4	3
398	167	3	3
222	407	2	2
435	597	3	3
119	591	4	4
410	313	5	4
115	596	1	4
18	378	3	4
449	212	5	4
429	208	4	4
472	877	3	3
378	401	4	3
99	28	3	4
145	820	2	3
381	631	4	4
26	1	3	3
233	584	4	4
92	456	2	2
42	1047	4	3
121	124	5	4
291	1073	5	4
286	47	4	4
348	412	2	3
346	22	5	4
459	358	2	3
92	167	3	3
108	304	3	3
327	132	5	4
309	331	5	4
450	710	3	4
234	1203	4	4
305	963	4	4
314	762	4	4
319	340	3	4
472	258	5	5
312	633	5	4
450	660	4	4
65	65	3	4
59	963	5	5
447	9	2	4
11	423	5	4
85	195	3	4
383	427	5	5
214	752	2	3
145	209	4	4
177	154	4	4
456	274	3	3
223	1291	3	2
234	22	4	3
315	382	4	4
414	678	1	3
334	213	4	4
397	288	4	4
178	123	4	4
474	8	5	5
472	168	5	5
417	422	3	3
137	181	5	5
230	71	5	4
216	475	5	4
433	682	2	3
216	188	5	4
234	1200	3	3
13	51	3	3
334	500	3	4
471	140	5	3
432	871	2	3
436	787	5	4
94	274	4	3
405	53	2	2
295	386	4	4
335	313	3	4
324	288	5	5
131	124	5	4
472	449	5	4
336	401	1	2
309	1025	5	3
294	122	3	3
378	174	4	5
342	727	3	3
169	213	5	4
138	13	4	4
398	993	3	4
222	623	2	3
303	872	3	3
436	215	4	4
334	429	4	4
293	582	4	3
119	597	4	4
105	288	4	3
42	290	3	3
345	568	4	4
207	660	4	4
194	154	3	3
13	329	2	3
201	53	3	3
465	114	4	4
363	290	3	3
223	1009	1	3
367	406	4	3
189	423	5	4
276	153	4	4
152	1054	1	3
308	712	4	3
98	523	5	4
5	21	3	3
407	510	4	4
403	546	3	4
110	1231	2	2
125	748	3	4
394	383	2	3
150	324	4	4
450	642	4	4
474	602	3	4
75	301	4	3
370	294	1	3
167	1308	1	3
178	2	4	4
145	1288	4	3
269	1479	2	2
159	832	3	3
460	744	3	3
83	2	4	4
442	184	2	4
194	456	1	2
7	617	5	4
138	435	5	4
327	88	2	3
417	449	3	3
168	125	4	4
90	303	4	4
276	380	3	3
429	1285	3	3
437	663	5	4
144	20	4	3
334	131	4	4
386	1016	4	3
389	568	3	3
280	1133	3	3
455	724	3	3
222	540	3	2
444	916	3	3
215	523	4	4
193	187	4	4
318	1120	3	3
200	1	5	5
295	420	4	4
374	71	5	4
317	313	4	5
198	187	4	4
201	448	3	3
198	979	5	3
151	98	4	5
342	663	4	4
99	64	5	5
405	1119	3	2
128	622	4	3
299	264	2	2
95	520	4	4
450	494	3	4
363	428	5	3
21	123	4	3
184	736	3	4
27	50	3	4
456	979	3	3
340	588	5	4
125	211	3	4
59	919	4	4
363	137	5	4
405	946	2	2
235	194	5	4
340	486	4	4
145	558	2	3
181	1339	1	1
417	1014	4	3
312	89	5	5
410	538	3	3
383	639	4	4
383	135	5	5
236	504	3	4
373	155	4	3
85	150	3	4
406	692	3	4
308	235	3	3
106	274	3	4
469	513	5	5
246	210	3	4
233	506	5	5
300	456	4	3
26	300	4	3
311	185	2	4
11	749	5	3
105	270	5	3
329	705	3	4
1	179	3	4
460	275	3	4
403	148	5	4
425	678	1	2
21	453	2	2
464	289	4	4
460	20	4	4
320	92	5	4
334	430	4	4
366	559	5	4
405	175	1	3
442	230	3	3
312	863	5	5
230	621	2	3
59	612	3	5
416	928	3	4
223	95	5	4
383	272	3	5
90	474	5	5
128	193	3	4
288	223	3	4
347	403	5	4
280	546	4	3
385	616	4	3
125	728	3	3
203	475	3	4
49	91	5	3
10	531	5	4
379	9	4	5
406	735	3	4
416	288	5	4
201	188	4	4
437	479	5	5
271	239	3	4
326	136	4	4
339	675	4	4
222	772	2	3
92	122	3	3
145	452	3	3
275	50	4	4
299	19	1	4
450	847	4	4
38	681	5	3
454	705	3	3
405	669	1	0
295	729	4	4
59	404	3	4
457	285	5	5
476	715	4	3
222	769	2	2
91	568	2	4
398	4	2	4
141	282	5	4
389	64	4	4
419	488	5	4
343	427	5	5
125	56	1	3
181	235	1	1
380	134	3	4
312	276	4	4
343	174	5	4
385	1524	5	4
399	684	3	3
389	712	3	3
344	7	4	4
407	313	4	4
429	747	3	3
378	1523	2	4
389	50	5	4
458	530	4	4
435	171	5	4
391	510	5	4
403	181	4	4
7	216	4	4
246	25	3	3
389	558	4	4
409	429	5	4
201	435	4	4
412	117	4	4
92	153	4	4
326	208	3	3
202	258	4	3
246	420	3	3
75	235	4	3
69	123	4	4
299	692	4	3
180	778	2	4
13	559	1	3
233	483	5	5
445	246	1	2
380	414	2	3
417	550	3	3
88	308	4	3
474	68	3	4
69	235	3	3
116	346	4	3
476	792	4	4
478	143	5	4
429	282	3	3
303	720	2	3
286	411	2	3
474	736	3	4
265	323	3	3
279	1485	4	3
399	546	2	2
327	874	3	3
473	273	5	4
18	654	4	4
244	92	4	4
178	202	5	4
339	91	5	4
268	241	3	3
454	286	3	3
42	679	2	3
313	684	4	4
40	269	1	3
202	423	3	3
474	1014	3	4
119	813	4	5
463	250	4	3
423	1011	3	4
474	528	5	5
200	495	3	4
321	61	5	4
157	255	3	4
453	73	4	3
303	198	4	4
56	781	4	4
151	939	4	4
463	225	3	2
303	324	3	3
450	204	4	4
216	25	3	4
363	431	2	3
23	629	4	3
466	265	3	4
115	7	5	4
394	288	4	4
376	663	3	4
101	111	2	3
347	118	4	4
455	56	5	4
7	556	3	3
378	559	4	3
391	200	5	4
276	86	3	4
320	164	4	4
10	162	4	4
286	597	3	3
276	396	4	3
267	128	5	4
318	405	2	4
461	259	2	2
43	385	5	4
399	140	4	3
70	496	4	4
450	904	5	4
26	129	4	3
321	87	3	4
406	25	1	4
428	313	5	5
198	959	3	3
436	1061	3	3
457	825	5	4
226	405	4	3
424	294	5	3
186	306	4	3
326	174	4	4
158	659	5	4
239	443	5	4
386	281	3	3
267	189	4	5
133	308	4	2
389	410	3	3
446	269	4	3
11	659	5	4
149	338	2	2
293	491	4	4
407	1188	2	2
438	269	4	4
37	92	4	4
374	1014	1	3
291	761	3	3
195	558	3	3
178	300	5	4
227	124	4	4
454	174	4	4
315	178	4	5
416	723	4	4
177	161	3	3
212	527	5	4
411	88	3	4
114	89	5	4
397	338	4	2
119	294	1	4
269	488	4	4
425	222	5	3
406	42	5	4
333	294	3	4
359	408	5	5
416	560	3	3
59	56	5	5
346	110	2	2
42	729	3	4
270	584	5	4
246	41	2	3
351	288	3	4
174	238	5	4
262	385	2	3
393	540	3	3
371	234	5	4
90	721	3	4
436	537	4	4
363	1512	1	5
307	380	3	3
280	1297	4	3
83	580	4	4
454	164	3	3
451	243	4	3
87	38	5	4
254	1470	2	3
393	571	3	3
463	24	3	3
314	595	3	3
194	376	2	2
455	334	3	4
395	237	4	4
427	263	5	3
32	222	3	3
130	450	2	3
452	69	5	4
201	288	4	3
435	616	2	3
65	393	4	4
378	91	3	4
269	537	5	3
463	242	2	4
418	302	2	3
159	260	2	2
259	147	4	4
301	824	3	3
270	50	5	5
43	290	4	3
374	24	3	3
260	748	4	4
95	98	4	4
279	274	3	3
357	1047	4	4
147	313	4	5
208	97	4	4
470	475	4	4
437	162	4	3
15	308	5	3
393	1407	3	2
160	182	5	5
128	172	3	4
253	328	4	4
370	322	3	3
13	563	1	2
457	45	5	5
397	174	5	4
222	475	4	4
232	76	3	3
476	1037	1	2
250	331	3	4
305	582	4	3
412	487	3	4
311	23	3	4
296	191	5	5
272	514	5	4
395	313	3	5
13	478	4	4
437	683	2	2
215	15	3	4
99	829	4	3
480	190	5	4
434	369	4	3
267	108	4	3
119	710	4	4
13	872	3	2
21	17	4	3
151	52	5	4
327	559	2	3
56	403	4	4
6	494	4	4
171	262	4	4
284	306	4	4
255	100	3	3
417	484	4	4
250	271	4	4
92	704	3	3
384	989	4	3
95	892	3	3
370	514	4	4
232	150	3	4
15	303	3	4
373	715	2	4
226	25	4	3
216	1218	3	4
44	591	4	4
148	69	5	4
343	137	4	5
158	570	3	3
458	496	3	4
94	629	4	3
479	680	3	2
327	55	4	3
221	470	3	4
426	606	5	4
230	418	5	4
303	90	4	3
181	813	2	2
450	200	3	4
276	1079	2	2
95	447	2	4
145	635	4	3
332	1315	2	4
452	502	2	3
417	765	3	2
327	10	4	4
232	289	4	3
200	841	3	3
373	1078	3	3
92	826	2	3
157	1051	4	4
357	744	5	4
429	32	4	4
100	879	4	3
474	1028	1	3
425	288	5	3
445	150	2	2
97	189	4	4
429	569	2	2
416	929	4	3
102	993	2	3
118	1079	4	3
422	50	4	4
276	1083	3	2
463	21	1	2
130	555	4	3
254	498	4	4
436	715	4	3
22	85	5	3
329	892	2	2
453	231	2	2
450	367	3	4
326	183	5	3
472	940	4	3
398	182	4	4
64	143	4	4
365	315	4	4
457	679	4	4
168	121	4	4
392	199	5	5
416	217	4	4
417	169	3	5
328	1112	4	3
380	416	2	3
42	443	3	4
2	258	3	4
102	671	3	3
343	559	3	4
292	153	4	4
440	1073	4	5
200	280	4	4
412	288	4	4
344	764	1	2
215	134	4	4
454	945	3	3
429	806	2	4
115	121	3	4
264	774	2	4
87	167	4	4
54	272	5	5
173	331	4	4
351	327	5	4
222	24	3	4
193	73	3	3
279	809	3	3
292	7	3	5
401	280	2	3
283	435	5	4
457	53	4	4
249	273	4	4
286	394	5	3
256	620	3	4
307	230	5	4
429	568	3	3
84	15	4	4
452	467	3	4
118	675	5	4
204	300	3	3
43	496	5	4
301	237	4	4
395	210	5	4
363	699	2	3
378	280	2	3
405	400	1	2
380	58	2	3
416	496	5	5
416	1089	2	3
330	357	4	5
144	847	4	3
254	102	3	3
127	750	1	4
239	162	5	4
326	705	3	3
201	950	3	3
274	846	2	4
268	480	5	4
301	94	4	3
486	846	2	3
405	302	4	3
187	735	4	4
378	195	3	4
318	205	3	4
140	294	3	3
87	100	5	4
357	280	5	4
422	181	4	4
484	70	5	4
94	419	3	4
461	682	1	3
250	844	4	4
451	262	1	3
60	661	4	5
445	1187	3	2
332	298	4	5
455	343	4	3
276	1006	3	3
389	497	4	4
385	659	4	4
406	1021	5	4
293	416	4	3
320	763	4	4
52	864	3	4
15	936	5	4
246	211	4	4
308	208	4	4
177	654	4	4
254	1263	1	2
368	56	4	4
78	301	5	3
24	55	5	4
6	165	5	4
474	180	5	5
60	181	4	4
244	581	4	3
267	364	2	3
49	145	1	2
194	628	3	3
184	117	2	3
444	1483	2	3
102	56	3	3
123	504	5	4
406	93	4	4
405	671	2	3
295	229	4	4
359	7	5	4
413	181	5	4
125	294	4	4
128	191	4	4
11	414	3	3
92	234	4	4
474	134	4	5
23	597	3	3
453	7	5	4
455	214	3	3
54	340	4	4
345	170	5	5
334	230	4	3
453	456	3	2
210	154	4	4
102	182	3	3
326	38	3	3
405	31	1	3
435	1109	3	3
164	258	5	5
184	402	3	3
193	274	3	3
417	101	3	3
54	7	4	4
429	193	4	4
264	222	5	4
480	175	3	4
7	447	5	4
253	732	4	4
267	176	5	5
399	187	3	4
58	176	4	4
374	202	3	4
279	712	5	3
416	176	4	5
268	100	3	4
188	483	5	5
411	304	3	3
156	357	4	4
186	106	2	2
18	60	4	4
451	322	4	3
296	521	4	4
417	748	4	3
339	257	4	4
249	583	4	4
330	238	5	4
254	400	3	2
480	183	4	4
410	898	3	3
378	423	4	4
467	150	4	4
312	488	5	5
22	996	1	3
130	746	5	4
354	1017	3	3
308	123	3	3
437	213	4	4
409	97	5	4
157	50	4	5
352	100	4	4
99	619	4	4
92	29	3	2
200	1419	5	3
197	399	2	3
95	175	5	4
196	66	3	4
117	122	2	3
372	185	5	5
94	386	4	3
276	50	5	5
151	466	5	4
125	79	5	4
20	498	3	4
487	1044	3	4
363	653	3	3
459	978	2	3
429	24	3	3
60	144	4	4
412	724	4	4
194	197	4	4
259	475	5	4
279	660	4	3
428	301	4	4
458	925	3	3
354	387	4	3
417	655	4	4
263	100	5	4
387	223	5	4
95	451	3	3
463	410	1	3
417	638	4	3
198	1142	5	4
447	174	5	4
298	864	3	4
487	56	4	4
391	31	2	4
269	51	2	3
403	866	4	4
194	135	3	4
385	151	2	3
262	660	4	4
280	388	2	2
459	322	4	3
429	611	4	4
65	50	5	5
378	326	3	3
344	509	4	4
486	471	5	3
159	294	4	3
334	346	5	4
305	748	3	3
373	161	4	4
227	288	2	3
13	523	4	4
303	216	5	4
291	285	4	5
393	172	5	4
145	380	3	3
7	612	5	5
287	845	5	4
437	89	2	4
185	181	4	4
335	305	4	4
448	292	4	3
334	277	3	4
373	132	3	4
399	809	3	3
62	273	4	4
102	185	3	3
10	697	3	4
42	229	4	4
236	210	2	3
85	393	4	3
427	1296	5	5
249	1047	3	3
85	10	4	4
55	117	3	3
69	282	3	4
158	168	5	5
7	91	3	4
152	215	5	5
286	658	5	4
381	493	4	5
72	443	3	4
339	484	5	5
54	25	4	4
392	180	5	5
222	679	2	3
286	552	3	3
416	997	3	2
289	254	1	2
336	122	5	2
277	276	4	4
457	370	3	3
327	2	2	3
394	132	4	5
152	410	4	4
466	349	2	3
456	710	3	3
7	588	4	5
429	128	3	4
234	530	4	3
398	154	2	4
400	321	4	3
151	525	4	4
5	449	2	3
417	7	3	4
94	225	3	3
120	15	4	4
424	989	2	2
482	321	3	3
411	258	4	4
379	684	4	4
